sub_id	onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	response_type	response	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	grate_orientation
1	2.015	3.000	forget	0.742	retrieval	restudy	object	scene	face	competitor	scene	1	1	128	80	180	232	2.0	n/a
1	7.050	2.023	correct	2.023	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	right
1	9.583	0.867	correct	0.867	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	right
1	10.966	1.132	correct	1.132	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	left
1	12.615	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	left
1	14.014	3.000	forget	0.967	retrieval	restudy	object	face	scene	other	scene	2	1	6	54	154	6	14.0	n/a
1	19.049	1.048	correct	1.048	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	left
1	20.615	1.050	correct	1.050	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	right
1	22.181	1.052	correct	1.052	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	right
1	23.748	0.766	incorrect	0.766	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	right
1	26.013	3.000	forget	0.799	retrieval	restudy	object	face	scene	other	scene	3	1	2	50	150	2	26.0	n/a
1	31.048	1.321	correct	1.321	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	left
1	32.880	0.713	correct	0.713	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	right
1	34.114	0.639	correct	0.639	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	right
1	35.263	0.849	correct	0.849	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	left
1	36.630	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	left
1	38.012	3.000	remember	0.712	retrieval	retprac	face	scene	object	target	face	4	1	99	27	75	203	38.0	n/a
1	43.047	1.209	correct	1.209	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	left
1	44.779	0.805	correct	0.805	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	right
1	46.096	0.664	correct	0.664	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	right
1	47.279	0.601	correct	0.601	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	left
1	48.395	0.117	incorrect	0.117	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	left
1	50.011	3.000	forget	0.680	retrieval	restudy	face	scene	object	competitor	scene	5	1	100	28	76	204	50.0	n/a
1	55.046	0.818	correct	0.818	grate	n/a	n/a	n/a	n/a	n/a	n/a	5	1	n/a	n/a	n/a	n/a	n/a	left
1	56.378	0.590	correct	0.590	grate	n/a	n/a	n/a	n/a	n/a	n/a	5	1	n/a	n/a	n/a	n/a	n/a	left
1	57.478	0.618	correct	0.618	grate	n/a	n/a	n/a	n/a	n/a	n/a	5	1	n/a	n/a	n/a	n/a	n/a	right
1	58.611	0.572	correct	0.572	grate	n/a	n/a	n/a	n/a	n/a	n/a	5	1	n/a	n/a	n/a	n/a	n/a	right
1	59.695	0.545	correct	0.545	grate	n/a	n/a	n/a	n/a	n/a	n/a	5	1	n/a	n/a	n/a	n/a	n/a	left
1	60.761	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	5	1	n/a	n/a	n/a	n/a	n/a	left
1	62.010	3.000	forget	0.681	retrieval	retprac	scene	object	face	competitor	object	6	1	73	121	273	125	62.0	n/a
1	67.045	0.875	correct	0.875	grate	n/a	n/a	n/a	n/a	n/a	n/a	6	1	n/a	n/a	n/a	n/a	n/a	left
1	68.427	0.572	correct	0.572	grate	n/a	n/a	n/a	n/a	n/a	n/a	6	1	n/a	n/a	n/a	n/a	n/a	right
1	69.510	0.513	correct	0.513	grate	n/a	n/a	n/a	n/a	n/a	n/a	6	1	n/a	n/a	n/a	n/a	n/a	right
1	70.544	0.560	correct	0.560	grate	n/a	n/a	n/a	n/a	n/a	n/a	6	1	n/a	n/a	n/a	n/a	n/a	left
1	71.610	0.558	correct	0.558	grate	n/a	n/a	n/a	n/a	n/a	n/a	6	1	n/a	n/a	n/a	n/a	n/a	left
1	72.677	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	6	1	n/a	n/a	n/a	n/a	n/a	left
1	74.009	3.000	no response	n/a	retrieval	retprac	face	scene	object	no response	no response	7	1	97	25	73	201	74.0	n/a
1	79.043	0.828	correct	0.828	grate	n/a	n/a	n/a	n/a	n/a	n/a	7	1	n/a	n/a	n/a	n/a	n/a	left
1	80.393	0.702	correct	0.702	grate	n/a	n/a	n/a	n/a	n/a	n/a	7	1	n/a	n/a	n/a	n/a	n/a	right
1	81.609	0.566	correct	0.566	grate	n/a	n/a	n/a	n/a	n/a	n/a	7	1	n/a	n/a	n/a	n/a	n/a	right
1	82.693	0.610	correct	0.610	grate	n/a	n/a	n/a	n/a	n/a	n/a	7	1	n/a	n/a	n/a	n/a	n/a	left
1	83.826	0.469	correct	0.469	grate	n/a	n/a	n/a	n/a	n/a	n/a	7	1	n/a	n/a	n/a	n/a	n/a	right
1	84.809	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	7	1	n/a	n/a	n/a	n/a	n/a	right
1	86.008	3.000	forget	0.507	retrieval	retprac	scene	object	face	other	face	8	1	75	123	275	127	86.0	n/a
1	91.042	0.597	correct	0.597	grate	n/a	n/a	n/a	n/a	n/a	n/a	8	1	n/a	n/a	n/a	n/a	n/a	left
1	92.158	0.489	correct	0.489	grate	n/a	n/a	n/a	n/a	n/a	n/a	8	1	n/a	n/a	n/a	n/a	n/a	right
1	93.158	0.472	correct	0.472	grate	n/a	n/a	n/a	n/a	n/a	n/a	8	1	n/a	n/a	n/a	n/a	n/a	left
1	94.142	0.665	correct	0.665	grate	n/a	n/a	n/a	n/a	n/a	n/a	8	1	n/a	n/a	n/a	n/a	n/a	left
1	95.325	0.418	correct	0.418	grate	n/a	n/a	n/a	n/a	n/a	n/a	8	1	n/a	n/a	n/a	n/a	n/a	left
1	96.258	0.250	incorrect	0.250	grate	n/a	n/a	n/a	n/a	n/a	n/a	8	1	n/a	n/a	n/a	n/a	n/a	left
1	98.007	3.000	remember	0.579	retrieval	restudy	face	scene	object	target	face	9	1	104	32	80	208	98.0	n/a
1	103.041	0.845	correct	0.845	grate	n/a	n/a	n/a	n/a	n/a	n/a	9	1	n/a	n/a	n/a	n/a	n/a	left
1	104.407	0.871	correct	0.871	grate	n/a	n/a	n/a	n/a	n/a	n/a	9	1	n/a	n/a	n/a	n/a	n/a	left
1	105.790	0.680	correct	0.680	grate	n/a	n/a	n/a	n/a	n/a	n/a	9	1	n/a	n/a	n/a	n/a	n/a	right
1	106.990	0.592	correct	0.592	grate	n/a	n/a	n/a	n/a	n/a	n/a	9	1	n/a	n/a	n/a	n/a	n/a	left
1	108.090	0.417	incorrect	0.417	grate	n/a	n/a	n/a	n/a	n/a	n/a	9	1	n/a	n/a	n/a	n/a	n/a	left
1	110.022	3.000	forget	0.547	retrieval	retprac	scene	face	object	other	object	10	1	31	103	255	31	110.0	n/a
1	115.057	0.725	correct	0.725	grate	n/a	n/a	n/a	n/a	n/a	n/a	10	1	n/a	n/a	n/a	n/a	n/a	right
1	116.306	0.500	correct	0.500	grate	n/a	n/a	n/a	n/a	n/a	n/a	10	1	n/a	n/a	n/a	n/a	n/a	left
1	117.323	0.491	correct	0.491	grate	n/a	n/a	n/a	n/a	n/a	n/a	10	1	n/a	n/a	n/a	n/a	n/a	left
1	118.323	0.445	correct	0.445	grate	n/a	n/a	n/a	n/a	n/a	n/a	10	1	n/a	n/a	n/a	n/a	n/a	left
1	119.289	0.453	correct	0.453	grate	n/a	n/a	n/a	n/a	n/a	n/a	10	1	n/a	n/a	n/a	n/a	n/a	left
1	120.256	0.267	incorrect	0.267	grate	n/a	n/a	n/a	n/a	n/a	n/a	10	1	n/a	n/a	n/a	n/a	n/a	right
1	122.021	3.000	forget	0.604	retrieval	restudy	scene	face	object	competitor	face	11	1	28	100	252	28	122.0	n/a
1	127.056	0.742	correct	0.742	grate	n/a	n/a	n/a	n/a	n/a	n/a	11	1	n/a	n/a	n/a	n/a	n/a	right
1	128.305	0.581	correct	0.581	grate	n/a	n/a	n/a	n/a	n/a	n/a	11	1	n/a	n/a	n/a	n/a	n/a	left
1	129.405	0.441	correct	0.441	grate	n/a	n/a	n/a	n/a	n/a	n/a	11	1	n/a	n/a	n/a	n/a	n/a	right
1	130.355	0.435	correct	0.435	grate	n/a	n/a	n/a	n/a	n/a	n/a	11	1	n/a	n/a	n/a	n/a	n/a	left
